order_id,customer_id,order_date,category,payment_method,pincode_tier,order_value,discount_percent,is_rto,is_return,outcome,return_reason,is_bad_order
ORD_0007643,CUST_02856,2023-11-10 13:00:00,Home,COD,Tier_2,3451.46,24.3,0,0,Delivered,,0
ORD_0002849,CUST_03471,2023-11-10 14:00:00,Fashion,COD,Tier_2,2174.4,20.79,1,0,RTO,,1
ORD_0007585,CUST_00441,2023-11-10 14:00:00,Electronics,Prepaid,Tier_1,788.51,36.53,0,0,Delivered,,0
ORD_0001715,CUST_02470,2023-11-10 14:00:00,Home,COD,Tier_3,1415.74,18.28,1,0,RTO,,1
ORD_0004197,CUST_03136,2023-11-10 18:00:00,Electronics,Prepaid,Tier_1,1376.46,16.4,0,0,Delivered,,0
ORD_0003686,CUST_02639,2023-11-10 18:00:00,Beauty,COD,Tier_1,1292.91,43.27,1,0,RTO,,1
ORD_0006862,CUST_02374,2023-11-10 18:00:00,Beauty,COD,Tier_3,580.5,55.08,1,0,RTO,,1
ORD_0001143,CUST_03343,2023-11-10 19:00:00,Beauty,COD,Tier_3,440.16,25.58,1,0,RTO,,1
ORD_0004212,CUST_02014,2023-11-10 19:00:00,Footwear,COD,Tier_3,1768.17,44.71,0,0,Delivered,,0
ORD_0006253,CUST_02084,2023-11-10 19:00:00,Fashion,COD,Tier_3,2010.89,47.91,1,0,RTO,,1
ORD_0002800,CUST_04305,2023-11-10 19:00:00,Electronics,COD,Tier_3,1444.39,31.03,1,0,RTO,,1
ORD_0001671,CUST_03032,2023-11-10 20:00:00,Fashion,COD,Tier_1,600.1,40.33,1,0,RTO,,1
ORD_0003470,CUST_03590,2023-11-10 21:00:00,Electronics,COD,Tier_1,1340.8,40.35,1,0,RTO,,1
ORD_0002862,CUST_05256,2023-11-10 22:00:00,Fashion,COD,Tier_1,611.59,50.61,0,0,Delivered,,0
ORD_0007623,CUST_05054,2023-11-10 22:00:00,Electronics,Prepaid,Tier_2,1508.17,50.14,0,0,Delivered,,0
ORD_0002531,CUST_00898,2023-11-10 23:00:00,Fashion,Prepaid,Tier_1,3052.69,63.88,0,0,Delivered,,0
ORD_0009732,CUST_01213,2023-11-11 00:00:00,Fashion,COD,Tier_3,363.7,64.1,0,0,Delivered,,0
ORD_0005575,CUST_01159,2023-11-11 02:00:00,Home,COD,Tier_2,843.88,61.66,0,0,Delivered,,0
ORD_0007323,CUST_04606,2023-11-11 03:00:00,Home,Prepaid,Tier_2,2087.69,31.14,0,0,Delivered,,0
ORD_0004317,CUST_02990,2023-11-11 04:00:00,Home,COD,Tier_3,1559.4,15.56,1,0,RTO,,1
ORD_0005757,CUST_03086,2023-11-11 05:00:00,Home,COD,Tier_2,2902.66,27.12,0,0,Delivered,,0
ORD_0005915,CUST_04455,2023-11-11 07:00:00,Beauty,Prepaid,Tier_3,329.28,28.53,0,0,Delivered,,0
ORD_0009114,CUST_04074,2023-11-11 10:00:00,Fashion,COD,Tier_1,1156.97,23.5,1,0,RTO,,1
ORD_0004520,CUST_00500,2023-11-11 11:00:00,Fashion,COD,Tier_1,1137.68,27.57,0,0,Delivered,,0
ORD_0006746,CUST_04507,2023-11-11 11:00:00,Fashion,Prepaid,Tier_1,974.87,27.97,0,1,Returned,Wrong Size,1
ORD_0007496,CUST_03636,2023-11-11 12:00:00,Fashion,COD,Tier_3,579.77,37.64,0,0,Delivered,,0
ORD_0002628,CUST_03233,2023-11-11 13:00:00,Home,Prepaid,Tier_2,814.06,60.96,0,0,Delivered,,0
ORD_0006900,CUST_00734,2023-11-11 14:00:00,Beauty,COD,Tier_2,2752.73,37.31,0,0,Delivered,,0
ORD_0005361,CUST_03126,2023-11-11 14:00:00,Footwear,COD,Tier_3,1262.48,31.74,1,0,RTO,,1
ORD_0003309,CUST_04040,2023-11-11 15:00:00,Fashion,COD,Tier_3,437.81,16.95,0,0,Delivered,,0
ORD_0009180,CUST_05408,2023-11-11 16:00:00,Beauty,COD,Tier_3,432.05,57.92,1,0,RTO,,1
ORD_0004929,CUST_01838,2023-11-11 16:00:00,Fashion,Prepaid,Tier_3,4355.15,52.07,0,0,Delivered,,0
ORD_0008613,CUST_03983,2023-11-11 16:00:00,Fashion,COD,Tier_1,1061.44,24.17,0,0,Delivered,,0
ORD_0004971,CUST_02467,2023-11-11 16:00:00,Electronics,Prepaid,Tier_1,4392.37,37.26,0,0,Delivered,,0
ORD_0009190,CUST_00457,2023-11-11 17:00:00,Fashion,COD,Tier_1,1026.54,52.82,0,0,Delivered,,0
ORD_0001316,CUST_00874,2023-11-11 22:00:00,Fashion,COD,Tier_1,887.01,50.64,0,0,Delivered,,0
ORD_0003150,CUST_03057,2023-11-12 00:00:00,Fashion,Prepaid,Tier_2,2020.44,44.22,0,0,Delivered,,0
ORD_0002128,CUST_01652,2023-11-12 00:00:00,Electronics,Prepaid,Tier_2,1801.01,32.93,0,0,Delivered,,0
ORD_0005387,CUST_01454,2023-11-12 00:00:00,Electronics,COD,Tier_2,1241.19,34.33,0,0,Delivered,,0
ORD_0003789,CUST_05699,2023-11-12 01:00:00,Electronics,COD,Tier_2,3922.67,23.18,0,0,Delivered,,0
ORD_0001976,CUST_03610,2023-11-12 01:00:00,Electronics,Prepaid,Tier_3,926.31,58.34,0,0,Delivered,,0
ORD_0002249,CUST_02340,2023-11-12 01:00:00,Beauty,COD,Tier_3,3366.6,37.52,0,0,Delivered,,0
ORD_0002638,CUST_05374,2023-11-12 02:00:00,Fashion,Prepaid,Tier_2,1393.73,47.29,0,0,Delivered,,0
ORD_0002790,CUST_05751,2023-11-12 02:00:00,Home,COD,Tier_3,928.47,22.25,0,0,Delivered,,0
ORD_0000199,CUST_00702,2023-11-12 05:00:00,Fashion,COD,Tier_2,980.72,34.97,1,0,RTO,,1
ORD_0001199,CUST_01914,2023-11-12 08:00:00,Fashion,COD,Tier_2,3399.9,21.02,0,0,Delivered,,0
ORD_0006094,CUST_02113,2023-11-12 08:00:00,Fashion,Prepaid,Tier_2,6394.2,61.22,0,1,Returned,Not as Expected,1
ORD_0003568,CUST_03466,2023-11-12 08:00:00,Fashion,Prepaid,Tier_1,4594.13,42.85,0,0,Delivered,,0
ORD_0008858,CUST_02234,2023-11-12 09:00:00,Fashion,COD,Tier_2,1540.44,55.03,1,0,RTO,,1
ORD_0004193,CUST_05935,2023-11-12 09:00:00,Fashion,COD,Tier_2,6520.42,31.82,1,0,RTO,,1
ORD_0006483,CUST_04044,2023-11-12 10:00:00,Home,COD,Tier_2,2095.72,45.61,0,0,Delivered,,0
ORD_0006545,CUST_02659,2023-11-12 10:00:00,Fashion,COD,Tier_2,1976.8,64.1,0,0,Delivered,,0
ORD_0009050,CUST_03637,2023-11-12 11:00:00,Footwear,Prepaid,Tier_2,798.56,67.7,0,0,Delivered,,0
ORD_0004269,CUST_01424,2023-11-12 11:00:00,Fashion,Prepaid,Tier_2,1004.91,33.41,0,0,Delivered,,0
ORD_0008051,CUST_05671,2023-11-12 12:00:00,Footwear,COD,Tier_2,3200.58,55.86,1,0,RTO,,1
ORD_0008007,CUST_00801,2023-11-12 13:00:00,Home,Prepaid,Tier_2,533.53,45.84,0,0,Delivered,,0
ORD_0007011,CUST_04014,2023-11-12 13:00:00,Fashion,COD,Tier_1,2222.53,65.88,0,1,Returned,Not as Expected,1
ORD_0008424,CUST_03791,2023-11-12 15:00:00,Fashion,Prepaid,Tier_3,1050.92,60.77,0,0,Delivered,,0
ORD_0008220,CUST_00524,2023-11-12 15:00:00,Electronics,COD,Tier_2,1211.08,21.5,0,0,Delivered,,0
ORD_0005036,CUST_00324,2023-11-12 17:00:00,Home,COD,Tier_1,1789.56,31.85,0,0,Delivered,,0
ORD_0007961,CUST_04346,2023-11-12 19:00:00,Fashion,Prepaid,Tier_2,487.98,44.22,0,0,Delivered,,0
ORD_0003275,CUST_03531,2023-11-12 19:00:00,Fashion,COD,Tier_3,965.88,43.07,0,1,Returned,Wrong Size,1
ORD_0004108,CUST_01914,2023-11-12 19:00:00,Footwear,COD,Tier_1,3208.7,54.4,0,1,Returned,Changed Mind,1
ORD_0006822,CUST_04721,2023-11-12 20:00:00,Fashion,COD,Tier_2,335.06,58.11,0,0,Delivered,,0
ORD_0004995,CUST_02155,2023-11-13 01:00:00,Home,Prepaid,Tier_1,1810.52,17.59,0,0,Delivered,,0
ORD_0000566,CUST_01572,2023-11-13 01:00:00,Home,COD,Tier_3,1020.97,52.19,0,0,Delivered,,0
ORD_0003932,CUST_01955,2023-11-13 01:00:00,Electronics,COD,Tier_3,387.12,52.36,0,0,Delivered,,0
ORD_0006871,CUST_04491,2023-11-13 02:00:00,Home,Prepaid,Tier_1,993.14,52.87,0,0,Delivered,,0
ORD_0001758,CUST_05650,2023-11-13 02:00:00,Electronics,COD,Tier_1,1184.28,32.71,0,0,Delivered,,0
ORD_0000259,CUST_04721,2023-11-13 03:00:00,Fashion,COD,Tier_1,1248.83,31.05,0,1,Returned,Defective,1
ORD_0003348,CUST_01646,2023-11-13 03:00:00,Home,COD,Tier_3,1136.53,57.31,0,0,Delivered,,0
ORD_0005316,CUST_05818,2023-11-13 03:00:00,Footwear,COD,Tier_3,1379.49,17.95,0,1,Returned,Not as Expected,1
ORD_0001916,CUST_05758,2023-11-13 04:00:00,Fashion,COD,Tier_2,1430.16,58.18,0,0,Delivered,,0
ORD_0003104,CUST_05794,2023-11-13 04:00:00,Footwear,Prepaid,Tier_2,717.62,14.58,0,1,Returned,Changed Mind,1
ORD_0002232,CUST_05322,2023-11-13 05:00:00,Home,Prepaid,Tier_3,356.13,51.33,0,0,Delivered,,0
ORD_0009571,CUST_02145,2023-11-13 06:00:00,Fashion,COD,Tier_1,1389.65,41.0,0,1,Returned,Defective,1
ORD_0008842,CUST_03058,2023-11-13 07:00:00,Fashion,COD,Tier_1,1187.9,65.74,0,0,Delivered,,0
ORD_0000053,CUST_01023,2023-11-13 08:00:00,Electronics,Prepaid,Tier_1,1066.8,34.71,0,0,Delivered,,0
ORD_0005013,CUST_05503,2023-11-13 09:00:00,Fashion,Prepaid,Tier_3,1334.21,56.1,0,0,Delivered,,0
ORD_0003725,CUST_04053,2023-11-13 09:00:00,Fashion,Prepaid,Tier_1,342.23,37.25,0,0,Delivered,,0
ORD_0002598,CUST_05270,2023-11-13 11:00:00,Fashion,COD,Tier_1,1109.11,29.87,0,1,Returned,Changed Mind,1
ORD_0003935,CUST_00707,2023-11-13 12:00:00,Home,Prepaid,Tier_2,970.57,34.74,0,0,Delivered,,0
ORD_0008212,CUST_05183,2023-11-13 12:00:00,Fashion,Prepaid,Tier_2,4567.18,45.18,0,0,Delivered,,0
ORD_0009720,CUST_00951,2023-11-13 12:00:00,Fashion,COD,Tier_1,1731.36,16.81,0,1,Returned,Wrong Size,1
ORD_0008118,CUST_04425,2023-11-13 13:00:00,Footwear,COD,Tier_2,2816.13,42.84,0,0,Delivered,,0
ORD_0001165,CUST_01562,2023-11-13 13:00:00,Fashion,COD,Tier_3,5019.55,17.45,1,0,RTO,,1
ORD_0004985,CUST_05889,2023-11-13 13:00:00,Fashion,COD,Tier_1,940.7,17.46,0,0,Delivered,,0
ORD_0004122,CUST_04391,2023-11-13 14:00:00,Fashion,COD,Tier_3,1366.99,46.69,1,0,RTO,,1
ORD_0009412,CUST_05442,2023-11-13 14:00:00,Footwear,COD,Tier_3,809.9,32.84,0,1,Returned,Wrong Size,1
ORD_0000027,CUST_03437,2023-11-13 15:00:00,Fashion,COD,Tier_2,592.4,66.56,0,0,Delivered,,0
ORD_0001382,CUST_05541,2023-11-13 15:00:00,Footwear,COD,Tier_3,613.28,51.6,1,0,RTO,,1
ORD_0000451,CUST_01222,2023-11-13 16:00:00,Home,Prepaid,Tier_2,2379.61,41.96,0,0,Delivered,,0
ORD_0006370,CUST_02232,2023-11-13 18:00:00,Footwear,Prepaid,Tier_3,3273.54,46.16,0,1,Returned,Not as Expected,1
ORD_0007883,CUST_00504,2023-11-13 19:00:00,Home,Prepaid,Tier_3,2335.9,58.35,0,0,Delivered,,0
ORD_0008224,CUST_04875,2023-11-13 19:00:00,Fashion,COD,Tier_2,1843.44,28.48,0,0,Delivered,,0
ORD_0007053,CUST_02698,2023-11-13 19:00:00,Fashion,Prepaid,Tier_2,1862.68,40.76,0,0,Delivered,,0
ORD_0007641,CUST_01400,2023-11-13 22:00:00,Footwear,COD,Tier_1,2193.8,32.52,0,0,Delivered,,0
ORD_0006606,CUST_01529,2023-11-13 23:00:00,Home,COD,Tier_2,3488.54,63.69,0,0,Delivered,,0
ORD_0009854,CUST_05622,2023-11-14 00:00:00,Footwear,Prepaid,Tier_2,996.71,36.89,0,0,Delivered,,0
ORD_0002647,CUST_02226,2023-11-14 00:00:00,Footwear,COD,Tier_3,2277.11,16.06,1,0,RTO,,1
ORD_0006916,CUST_05049,2023-11-14 00:00:00,Electronics,Prepaid,Tier_2,4137.16,38.99,0,0,Delivered,,0
ORD_0008325,CUST_03887,2023-11-14 00:00:00,Footwear,Prepaid,Tier_2,6045.91,36.79,0,0,Delivered,,0
ORD_0005026,CUST_02097,2023-11-14 01:00:00,Fashion,COD,Tier_3,1888.29,61.77,1,0,RTO,,1
ORD_0009746,CUST_04781,2023-11-14 01:00:00,Electronics,Prepaid,Tier_3,7340.42,21.72,0,0,Delivered,,0
ORD_0009245,CUST_00168,2023-11-14 01:00:00,Fashion,Prepaid,Tier_2,4047.72,54.43,0,1,Returned,Not as Expected,1
ORD_0002190,CUST_05037,2023-11-14 06:00:00,Beauty,COD,Tier_2,2240.5,36.2,1,0,RTO,,1
ORD_0002737,CUST_02687,2023-11-14 06:00:00,Home,COD,Tier_2,1662.67,55.64,0,1,Returned,Not as Expected,1
ORD_0006393,CUST_00734,2023-11-14 07:00:00,Fashion,COD,Tier_2,1795.5,54.62,0,1,Returned,Defective,1
ORD_0005041,CUST_03490,2023-11-14 09:00:00,Home,COD,Tier_2,1926.21,58.7,1,0,RTO,,1
ORD_0009800,CUST_00759,2023-11-14 10:00:00,Fashion,COD,Tier_2,4759.72,57.42,0,1,Returned,Not as Expected,1
ORD_0005667,CUST_05289,2023-11-14 11:00:00,Fashion,COD,Tier_3,318.45,26.09,1,0,RTO,,1
ORD_0003919,CUST_04395,2023-11-14 12:00:00,Home,Prepaid,Tier_1,1086.66,49.45,0,0,Delivered,,0
ORD_0003659,CUST_04671,2023-11-14 12:00:00,Footwear,Prepaid,Tier_3,1251.42,31.44,0,0,Delivered,,0
ORD_0008275,CUST_02325,2023-11-14 13:00:00,Fashion,Prepaid,Tier_2,1048.96,24.91,0,1,Returned,Changed Mind,1
ORD_0008363,CUST_00903,2023-11-14 14:00:00,Footwear,COD,Tier_2,2803.88,45.07,0,1,Returned,Changed Mind,1
ORD_0005850,CUST_04185,2023-11-14 14:00:00,Home,COD,Tier_1,1141.16,32.4,0,0,Delivered,,0
ORD_0006282,CUST_05515,2023-11-14 14:00:00,Footwear,COD,Tier_2,1449.69,22.73,0,0,Delivered,,0
ORD_0006831,CUST_01858,2023-11-14 14:00:00,Fashion,COD,Tier_2,3149.8,11.37,1,0,RTO,,1
ORD_0005150,CUST_03102,2023-11-14 14:00:00,Fashion,COD,Tier_1,665.27,25.5,0,0,Delivered,,0
ORD_0001641,CUST_00216,2023-11-14 15:00:00,Footwear,COD,Tier_3,560.04,15.25,0,0,Delivered,,0
ORD_0000016,CUST_01792,2023-11-14 16:00:00,Fashion,COD,Tier_2,2168.6,27.38,0,0,Delivered,,0
ORD_0003747,CUST_00006,2023-11-14 16:00:00,Fashion,COD,Tier_3,353.81,34.1,1,0,RTO,,1
ORD_0008743,CUST_01212,2023-11-14 17:00:00,Fashion,Prepaid,Tier_2,1458.96,20.11,0,0,Delivered,,0
ORD_0003346,CUST_04942,2023-11-14 18:00:00,Home,COD,Tier_2,2118.95,57.2,0,0,Delivered,,0
ORD_0005330,CUST_00464,2023-11-14 19:00:00,Beauty,COD,Tier_3,5606.59,60.66,0,0,Delivered,,0
ORD_0000122,CUST_01144,2023-11-14 20:00:00,Footwear,COD,Tier_1,1061.96,17.95,0,0,Delivered,,0
ORD_0004960,CUST_01013,2023-11-14 21:00:00,Fashion,COD,Tier_1,1143.2,57.32,0,1,Returned,Wrong Size,1
ORD_0001045,CUST_03840,2023-11-14 22:00:00,Fashion,COD,Tier_2,884.43,50.76,0,0,Delivered,,0
ORD_0001233,CUST_03257,2023-11-14 22:00:00,Footwear,Prepaid,Tier_2,466.1,56.01,0,1,Returned,Not as Expected,1
ORD_0002210,CUST_00551,2023-11-14 22:00:00,Electronics,COD,Tier_3,1322.67,16.74,0,0,Delivered,,0
ORD_0000077,CUST_01333,2023-11-14 23:00:00,Home,COD,Tier_2,1092.46,60.24,0,0,Delivered,,0
ORD_0009258,CUST_00820,2023-11-14 23:00:00,Footwear,COD,Tier_3,11062.43,37.15,0,0,Delivered,,0
ORD_0003295,CUST_00694,2023-11-14 23:00:00,Footwear,COD,Tier_2,7554.38,19.61,0,0,Delivered,,0
ORD_0002542,CUST_05371,2023-11-15 00:00:00,Fashion,Prepaid,Tier_1,858.31,46.19,0,1,Returned,Changed Mind,1
ORD_0009804,CUST_01967,2023-11-15 01:00:00,Footwear,COD,Tier_2,626.35,39.58,1,0,RTO,,1
ORD_0003855,CUST_02472,2023-11-15 02:00:00,Fashion,Prepaid,Tier_3,1506.76,49.54,0,0,Delivered,,0
ORD_0006508,CUST_05855,2023-11-15 03:00:00,Footwear,Prepaid,Tier_2,906.63,47.04,0,0,Delivered,,0
ORD_0004106,CUST_03709,2023-11-15 03:00:00,Fashion,COD,Tier_3,577.8,22.65,1,0,RTO,,1
ORD_0000100,CUST_01800,2023-11-15 03:00:00,Fashion,Prepaid,Tier_3,1000.95,29.98,0,1,Returned,Wrong Size,1
ORD_0003923,CUST_05197,2023-11-15 03:00:00,Footwear,COD,Tier_3,963.53,50.24,0,0,Delivered,,0
ORD_0002658,CUST_05227,2023-11-15 04:00:00,Fashion,COD,Tier_3,5487.87,59.36,0,1,Returned,Changed Mind,1
ORD_0008079,CUST_01790,2023-11-15 05:00:00,Electronics,COD,Tier_3,6556.96,30.68,0,0,Delivered,,0
ORD_0002374,CUST_00249,2023-11-15 06:00:00,Beauty,Prepaid,Tier_2,1348.94,30.58,0,0,Delivered,,0
ORD_0009436,CUST_04830,2023-11-15 07:00:00,Beauty,COD,Tier_2,1428.44,35.87,0,0,Delivered,,0
ORD_0007862,CUST_02815,2023-11-15 08:00:00,Footwear,COD,Tier_1,1543.66,44.72,0,1,Returned,Changed Mind,1
ORD_0001000,CUST_01287,2023-11-15 08:00:00,Electronics,Prepaid,Tier_2,1471.44,64.95,0,0,Delivered,,0
ORD_0008544,CUST_05573,2023-11-15 09:00:00,Home,COD,Tier_3,2657.32,67.44,0,0,Delivered,,0
ORD_0009659,CUST_05077,2023-11-15 11:00:00,Beauty,COD,Tier_1,1973.42,61.61,0,0,Delivered,,0
ORD_0009944,CUST_02481,2023-11-15 12:00:00,Fashion,COD,Tier_1,566.9,54.93,0,0,Delivered,,0
ORD_0000125,CUST_04416,2023-11-15 13:00:00,Electronics,Prepaid,Tier_3,2340.08,17.27,0,0,Delivered,,0
ORD_0002465,CUST_00371,2023-11-15 13:00:00,Footwear,COD,Tier_1,517.7,48.4,0,0,Delivered,,0
ORD_0000137,CUST_00386,2023-11-15 14:00:00,Beauty,COD,Tier_3,2046.58,16.4,0,0,Delivered,,0
ORD_0001088,CUST_02731,2023-11-15 16:00:00,Beauty,COD,Tier_1,1736.52,44.84,0,0,Delivered,,0
ORD_0002030,CUST_03871,2023-11-15 16:00:00,Electronics,COD,Tier_2,1163.92,43.33,0,0,Delivered,,0
ORD_0007753,CUST_00899,2023-11-15 17:00:00,Fashion,Prepaid,Tier_2,2939.7,46.27,0,1,Returned,Defective,1
ORD_0003939,CUST_05016,2023-11-15 19:00:00,Electronics,COD,Tier_3,446.01,49.29,0,0,Delivered,,0
ORD_0005237,CUST_04824,2023-11-15 20:00:00,Electronics,Prepaid,Tier_2,1116.73,42.39,0,0,Delivered,,0
ORD_0003450,CUST_02826,2023-11-15 21:00:00,Electronics,Prepaid,Tier_3,655.72,43.14,0,0,Delivered,,0
ORD_0002303,CUST_03355,2023-11-15 22:00:00,Electronics,Prepaid,Tier_2,915.83,50.74,0,0,Delivered,,0
ORD_0008228,CUST_01661,2023-11-16 00:00:00,Footwear,COD,Tier_3,574.07,19.57,0,0,Delivered,,0
ORD_0005714,CUST_01359,2023-11-16 01:00:00,Fashion,Prepaid,Tier_2,767.9,32.75,0,0,Delivered,,0
ORD_0005913,CUST_02321,2023-11-16 02:00:00,Electronics,COD,Tier_3,7124.96,56.38,0,0,Delivered,,0
ORD_0009618,CUST_01930,2023-11-16 02:00:00,Electronics,COD,Tier_1,1240.6,25.15,0,1,Returned,Wrong Size,1
ORD_0004600,CUST_01411,2023-11-16 02:00:00,Fashion,COD,Tier_1,678.75,27.69,0,1,Returned,Wrong Size,1
ORD_0008060,CUST_03184,2023-11-16 03:00:00,Home,Prepaid,Tier_3,1204.27,15.17,0,0,Delivered,,0
ORD_0001038,CUST_01360,2023-11-16 03:00:00,Fashion,COD,Tier_3,831.15,44.96,1,0,RTO,,1
ORD_0008139,CUST_00660,2023-11-16 04:00:00,Footwear,COD,Tier_2,467.99,29.98,1,0,RTO,,1
ORD_0006918,CUST_05106,2023-11-16 04:00:00,Fashion,Prepaid,Tier_3,1889.45,21.05,0,1,Returned,Wrong Size,1
ORD_0003434,CUST_04184,2023-11-16 04:00:00,Footwear,COD,Tier_2,2185.91,46.24,1,0,RTO,,1
ORD_0006450,CUST_00561,2023-11-16 05:00:00,Beauty,COD,Tier_1,1643.0,68.6,0,0,Delivered,,0
ORD_0007578,CUST_01066,2023-11-16 07:00:00,Electronics,Prepaid,Tier_2,2017.46,27.44,0,0,Delivered,,0
ORD_0006532,CUST_02076,2023-11-16 08:00:00,Footwear,Prepaid,Tier_1,5005.86,26.14,0,0,Delivered,,0
ORD_0007790,CUST_03988,2023-11-16 10:00:00,Electronics,COD,Tier_2,377.31,55.05,0,0,Delivered,,0
ORD_0007255,CUST_02524,2023-11-16 10:00:00,Beauty,Prepaid,Tier_1,4270.99,40.01,0,0,Delivered,,0
ORD_0008031,CUST_00708,2023-11-16 10:00:00,Footwear,COD,Tier_1,357.84,39.66,0,1,Returned,Wrong Size,1
ORD_0003619,CUST_04185,2023-11-16 11:00:00,Fashion,Prepaid,Tier_1,532.21,62.44,0,0,Delivered,,0
ORD_0004133,CUST_02493,2023-11-16 14:00:00,Electronics,COD,Tier_3,340.69,15.75,0,0,Delivered,,0
ORD_0003938,CUST_03715,2023-11-16 14:00:00,Home,COD,Tier_2,934.12,51.09,1,0,RTO,,1
ORD_0009286,CUST_00754,2023-11-16 15:00:00,Footwear,COD,Tier_2,1391.78,22.82,0,0,Delivered,,0
ORD_0005802,CUST_03925,2023-11-16 16:00:00,Electronics,COD,Tier_3,2259.07,27.06,0,0,Delivered,,0
ORD_0009060,CUST_03011,2023-11-16 16:00:00,Footwear,COD,Tier_1,1086.21,42.18,0,1,Returned,Changed Mind,1
ORD_0006910,CUST_04866,2023-11-16 16:00:00,Beauty,COD,Tier_2,930.46,66.27,0,0,Delivered,,0
ORD_0003949,CUST_01125,2023-11-16 18:00:00,Home,Prepaid,Tier_1,2890.9,30.37,0,0,Delivered,,0
ORD_0001441,CUST_01266,2023-11-16 18:00:00,Fashion,Prepaid,Tier_1,1723.91,68.11,0,1,Returned,Wrong Size,1
ORD_0002454,CUST_02341,2023-11-16 18:00:00,Beauty,COD,Tier_1,555.38,46.05,0,0,Delivered,,0
ORD_0004456,CUST_00786,2023-11-16 20:00:00,Fashion,Prepaid,Tier_2,2609.29,44.67,0,0,Delivered,,0
ORD_0003523,CUST_02671,2023-11-16 20:00:00,Fashion,COD,Tier_3,552.11,48.29,0,0,Delivered,,0
ORD_0001005,CUST_01283,2023-11-16 21:00:00,Electronics,COD,Tier_2,3449.33,40.02,0,0,Delivered,,0
ORD_0001947,CUST_04893,2023-11-16 22:00:00,Fashion,COD,Tier_2,1660.23,55.21,1,0,RTO,,1
ORD_0009343,CUST_01970,2023-11-16 23:00:00,Fashion,COD,Tier_2,563.13,26.9,0,1,Returned,Wrong Size,1
ORD_0001912,CUST_05272,2023-11-16 23:00:00,Electronics,COD,Tier_2,969.37,16.43,1,0,RTO,,1
ORD_0009271,CUST_03572,2023-11-17 00:00:00,Fashion,Prepaid,Tier_2,370.02,19.01,0,1,Returned,Wrong Size,1
ORD_0006740,CUST_01296,2023-11-17 01:00:00,Beauty,COD,Tier_1,3352.77,15.71,0,0,Delivered,,0
ORD_0001174,CUST_02189,2023-11-17 02:00:00,Fashion,COD,Tier_2,485.97,28.64,0,0,Delivered,,0
ORD_0008550,CUST_02829,2023-11-17 03:00:00,Electronics,COD,Tier_3,1941.35,38.85,0,0,Delivered,,0
ORD_0002949,CUST_00500,2023-11-17 03:00:00,Footwear,COD,Tier_2,513.34,36.58,0,1,Returned,Changed Mind,1
ORD_0005428,CUST_04265,2023-11-17 04:00:00,Fashion,COD,Tier_1,1511.82,27.55,0,0,Delivered,,0
ORD_0009517,CUST_05255,2023-11-17 07:00:00,Fashion,Prepaid,Tier_1,447.98,31.71,0,0,Delivered,,0
ORD_0005078,CUST_04840,2023-11-17 08:00:00,Fashion,Prepaid,Tier_1,4674.75,21.73,0,0,Delivered,,0
ORD_0000878,CUST_01969,2023-11-17 09:00:00,Home,COD,Tier_3,1908.49,67.27,0,0,Delivered,,0
ORD_0004330,CUST_03579,2023-11-17 09:00:00,Fashion,COD,Tier_1,1677.22,44.52,0,0,Delivered,,0
ORD_0000429,CUST_02058,2023-11-17 10:00:00,Home,COD,Tier_3,501.13,51.01,0,0,Delivered,,0
ORD_0008319,CUST_02265,2023-11-17 10:00:00,Beauty,COD,Tier_1,2385.98,26.67,1,0,RTO,,1
ORD_0001200,CUST_03366,2023-11-17 10:00:00,Home,COD,Tier_2,1061.13,30.02,0,0,Delivered,,0
ORD_0001196,CUST_01957,2023-11-17 11:00:00,Fashion,COD,Tier_2,1864.78,42.27,1,0,RTO,,1
ORD_0005374,CUST_05192,2023-11-17 12:00:00,Beauty,Prepaid,Tier_1,1495.72,35.31,0,0,Delivered,,0
ORD_0001533,CUST_00256,2023-11-17 13:00:00,Footwear,COD,Tier_2,1607.66,39.41,0,0,Delivered,,0
ORD_0008123,CUST_03950,2023-11-17 13:00:00,Electronics,COD,Tier_2,2965.15,19.87,0,0,Delivered,,0
ORD_0002607,CUST_02446,2023-11-17 15:00:00,Footwear,COD,Tier_3,694.22,64.54,1,0,RTO,,1
ORD_0006903,CUST_03389,2023-11-17 15:00:00,Fashion,Prepaid,Tier_2,1187.89,67.76,0,0,Delivered,,0
ORD_0007164,CUST_04266,2023-11-17 16:00:00,Home,Prepaid,Tier_3,1436.24,46.79,0,0,Delivered,,0
ORD_0005227,CUST_01767,2023-11-17 17:00:00,Electronics,Prepaid,Tier_3,2023.32,50.22,0,0,Delivered,,0
ORD_0000887,CUST_02411,2023-11-17 18:00:00,Home,COD,Tier_1,2291.19,26.99,0,0,Delivered,,0
ORD_0004924,CUST_01544,2023-11-17 19:00:00,Electronics,Prepaid,Tier_3,506.43,33.89,0,0,Delivered,,0
ORD_0003991,CUST_01872,2023-11-17 19:00:00,Fashion,COD,Tier_1,458.41,19.1,0,0,Delivered,,0
ORD_0000381,CUST_00077,2023-11-17 21:00:00,Home,COD,Tier_2,2652.14,34.4,0,0,Delivered,,0
ORD_0005654,CUST_02945,2023-11-18 00:00:00,Electronics,Prepaid,Tier_3,384.11,22.4,0,0,Delivered,,0
ORD_0000802,CUST_01990,2023-11-18 01:00:00,Footwear,Prepaid,Tier_2,429.83,44.4,0,0,Delivered,,0
